grid_x,grid_t,time,MAE,max_err,interp_type,scheme_order,boundary_order
10,10,8.574146747589111,0.045748958164500274,0.11647858780032389,scikit_interpn,2,2
15,15,19.519998788833618,0.023294403127284386,0.0675064988969376,scikit_interpn,2,2
20,20,50.76388907432556,0.014042779692193332,0.040204923901742684,scikit_interpn,2,2
25,25,131.6351923942566,0.00952565165640006,0.02743196408409332,scikit_interpn,2,2
30,30,326.80989050865173,0.007025820596219605,0.02011872965604894,scikit_interpn,2,2
35,35,776.8913452625275,0.007515316816413535,0.02579526857389594,scikit_interpn,2,2
40,40,1775.5967695713043,0.004902061777542333,0.012893922934295324,scikit_interpn,2,2
45,45,3665.936007499695,0.004065828210911543,0.011330857992170373,scikit_interpn,2,2
50,50,7525.377710819244,0.0042025205395028456,0.010833852252171677,scikit_interpn,2,2
10,10,8.405529975891113,0.045750064688478496,0.11648128657989801,scikit_interpn,2,2
15,15,17.46668791770935,0.02329334964210882,0.06750395658004399,scikit_interpn,2,2
20,20,49.904892444610596,0.01404108635930915,0.04017675747098248,scikit_interpn,2,2
25,25,132.26436591148376,0.009523461694895687,0.027440055789390655,scikit_interpn,2,2
30,30,337.00157260894775,0.007010531001078007,0.020061978151194704,scikit_interpn,2,2
35,35,778.7812104225159,0.007483742194628992,0.02574484320886665,scikit_interpn,2,2
40,40,1756.3842270374298,0.0047955116272734135,0.012844228946665717,scikit_interpn,2,2
45,45,3705.797933578491,0.003936480109177722,0.011677665370460472,scikit_interpn,2,2
50,50,7490.104714632034,0.004255572926838285,0.010594399856754089,scikit_interpn,2,2
10,10,8.850830554962158,0.04574964793548558,0.11648124414350203,scikit_interpn,2,2
15,15,16.859349489212036,0.023292711238717678,0.06749726024873895,scikit_interpn,2,2
20,20,55.075891733169556,0.014050463000781312,0.04021364382868153,scikit_interpn,2,2
25,25,133.13116931915283,0.009524052611310852,0.027395813591216817,scikit_interpn,2,2
30,30,348.411416053772,0.007052126840118495,0.020127667308549535,scikit_interpn,2,2
35,35,782.379674911499,0.0073256508222926805,0.025123919689591948,scikit_interpn,2,2
40,40,1763.513221502304,0.004776745429376132,0.012716801097969493,scikit_interpn,2,2
45,45,3745.529824733734,0.004658476810433734,0.011901522441730233,scikit_interpn,2,2
50,50,7519.260582685471,0.004005879512243259,0.010334997517103511,scikit_interpn,2,2
10,10,4.438000679016113,0.04753704078432372,0.2188624323700727,random,1,2
15,15,17.055999517440796,0.016078666394256886,0.0613492454826049,random,1,2
20,20,59.08299946784973,0.008651470088284841,0.03036702788766918,random,1,2
25,25,145.94900012016296,0.005307901127849779,0.018492655546768433,random,1,2
30,30,406.1269967556,0.0036163320125184757,0.012435100959436174,random,1,2
35,35,821.5069761276245,0.00523314281837866,0.021119132640222638,random,1,2
40,40,1774.1199963092804,0.004913267783350626,0.018663253055829387,random,1,2
45,45,3590.342000246048,0.001570097634716446,0.006596610615587306,random,1,2
50,50,7168.524042844772,0.006494646516172743,0.019863942359270026,random,1,2
10,10,4.756999731063843,0.04753891380975227,0.21888816452803858,random,1,2
15,15,17.5470027923584,0.016078603454776737,0.06137285640208112,random,1,2
20,20,58.25999641418457,0.008651288075495325,0.030372352800892427,random,1,2
25,25,149.58700037002563,0.005307986694711619,0.018477246621672383,random,1,2
30,30,358.49300384521484,0.0036402669656313336,0.014734627640657638,random,1,2
35,35,892.6839754581451,0.0026006779506159055,0.00865242262796262,random,1,2
40,40,1776.4869997501373,0.002433328088139689,0.011647472343603749,random,1,2
45,45,3635.468002319336,0.0016964226230294607,0.00761167804118229,random,1,2
50,50,7108.226040840149,0.006363485437119111,0.019533850736810854,random,1,2
10,10,4.596000671386719,0.04753614128054477,0.21885952246472568,random,1,2
15,15,17.70099925994873,0.016079176546951172,0.0613459663722592,random,1,2
20,20,57.90500020980835,0.008651458272925312,0.03036034596869136,random,1,2
25,25,146.55599999427795,0.005308291537827699,0.018480665537949303,random,1,2
30,30,368.4350037574768,0.0036774830870054554,0.01570101953997277,random,1,2
35,35,911.1439752578735,0.0026004750345288924,0.008599345492818156,random,1,2
40,40,1770.3420011997223,0.0022829694781682265,0.010875788515935014,random,1,2
45,45,3674.4860038757324,0.0015108805937306432,0.005585936619708465,random,1,2
50,50,7200.871041059494,0.002021983123128323,0.008813727522408166,random,1,2
10,10,4.825000047683716,0.04753768688305643,0.21886557912419857,random,1,2
15,15,17.289998531341553,0.016078532635978287,0.06130055777014498,random,1,2
20,20,58.90399670600891,0.008651383230111801,0.0303485688841805,random,1,2
25,25,148.47199988365173,0.00530797993362673,0.018470253798832215,random,1,2
30,30,391.4460029602051,0.0036177307980207072,0.013102922488934243,random,1,2
35,35,826.2399740219116,0.0027366625977340944,0.012087112938867994,random,1,2
40,40,1790.7140033245087,0.004694037712368803,0.01812029117460895,random,1,2
45,45,3617.4779987335205,0.003988502434236733,0.014556237867119903,random,1,2
50,50,7278.664043188095,0.0028825735562252788,0.01096621920405233,random,1,2
10,10,4.521999359130859,0.047537267168574725,0.21886542598961742,random,1,2
15,15,17.60900378227234,0.016079298183163754,0.06130311510048847,random,1,2
20,20,59.9659960269928,0.008651244001499934,0.030333540236882978,random,1,2
25,25,148.84800028800964,0.005308028977332067,0.018477359549268102,random,1,2
30,30,401.83599948883057,0.0036163640415954883,0.012325638847806686,random,1,2
35,35,904.2069764137268,0.0026005195402004993,0.00858044050979867,random,1,2
40,40,1778.2749984264374,0.0027834207712857193,0.013015370293409767,random,1,2
45,45,3605.5440006256104,0.0032745965203718635,0.012738624888216227,random,1,2
50,50,7256.210040330887,0.0048126088724509625,0.015722734898589996,random,1,2
10,10,4.501999378204346,0.047538606988785655,0.21887502585848395,random,1,2
15,15,17.067000150680542,0.01607869926751213,0.06130476672043206,random,1,2
20,20,56.10000205039978,0.008651351306650344,0.030354967713545705,random,1,2
25,25,159.61699676513672,0.005307884074762213,0.018444501371787103,random,1,2
30,30,359.79700231552124,0.00361916674586608,0.012945780975821553,random,1,2
35,35,837.0659763813019,0.004273978019524162,0.01846537582267062,random,1,2
40,40,1843.7779970169067,0.002004222253851046,0.008057999579073993,random,1,2
45,45,3568.795000076294,0.0017492617456025467,0.007922473200089597,random,1,2
50,50,7258.162042617798,0.0011716861995751024,0.004610237508365866,random,1,2
10,10,4.509000778198242,0.04753697940936886,0.21886321181632773,random,1,2
15,15,17.813997507095337,0.016078545274456,0.06129897410188223,random,1,2
20,20,58.70099878311157,0.008651267241189343,0.030335886985352056,random,1,2
25,25,154.7690031528473,0.0053085942448247055,0.01895690830122987,random,1,2
30,30,392.1989965438843,0.003616665099251959,0.012768878805847483,random,1,2
35,35,891.6629798412323,0.0026031679048289865,0.008873824317382428,random,1,2
40,40,1786.7930037975311,0.008421562304287962,0.02743964105272808,random,1,2
45,45,3665.506999015808,0.003455424127105366,0.013198101328912831,random,1,2
50,50,7307.260041952133,0.003334793257066484,0.012079488938228189,random,1,2
10,10,4.66899847984314,0.04753749585487296,0.21886365073372857,random,1,2
15,15,18.316996097564697,0.016078632346280205,0.061301128103283364,random,1,2
20,20,57.57599949836731,0.008651352789879654,0.030400692904609006,random,1,2
25,25,163.46700191497803,0.005307916138052277,0.01844114094238336,random,1,2
30,30,385.35299944877625,0.0036162817710286743,0.012316422699113927,random,1,2
35,35,906.7309727668762,0.0026006002452005983,0.008602947083620527,random,1,2
40,40,1778.2159996032715,0.005989119903261617,0.021345983736922702,random,1,2
45,45,3681.311000108719,0.0015322876106946917,0.006036659692324253,random,1,2
50,50,7327.5440418720245,0.0014603549825350404,0.0069621103984015,random,1,2
10,10,4.346999645233154,0.04753720150016481,0.21886337436207864,random,1,2
15,15,18.43899917602539,0.01607843126689939,0.061329098455426334,random,1,2
20,20,60.32500433921814,0.008651272521843889,0.03034374819295524,random,1,2
25,25,149.83999919891357,0.0053079463453468865,0.018470021043053786,random,1,2
30,30,391.87299728393555,0.003616688620315143,0.012561803480778566,random,1,2
35,35,835.0739755630493,0.0027516751934167304,0.012304666599476655,random,1,2
40,40,1797.808002948761,0.010904001119107515,0.0338677008414054,random,1,2
45,45,3621.1350042819977,0.005339656833134154,0.01802135126993265,random,1,2
50,50,7252.247043132782,0.011016108478934252,0.03139047507955149,random,1,2
10,10,4.532999753952026,0.04753741981210772,0.2188660624050097,random,1,2
15,15,16.62500023841858,0.01607869971516623,0.061313332512173635,random,1,2
20,20,57.91499972343445,0.00865133142142718,0.030366773174282657,random,1,2
25,25,157.32200288772583,0.005307812481583036,0.018457534922392327,random,1,2
30,30,361.49000096321106,0.003622030149410424,0.013248962393803021,random,1,2
35,35,903.1909749507904,0.0026005171082116776,0.008642536789072341,random,1,2
40,40,1797.375,0.00237014626188324,0.011342790375248768,random,1,2
45,45,3616.4469995498657,0.0015540277312542006,0.006399459756730397,random,1,2
50,50,7107.282039403915,0.0029865632878304633,0.011219049108922019,random,1,2
10,10,4.804000377655029,0.047536918188637235,0.21886076850307598,random,1,2
15,15,17.35300040245056,0.01607973367696198,0.06132720491185495,random,1,2
20,20,58.47899866104126,0.008651490266760644,0.03033950512964509,random,1,2
25,25,151.11899971961975,0.0053078838256094005,0.018584189153828423,random,1,2
30,30,364.03500390052795,0.003680834001753452,0.015778074723813096,random,1,2
35,35,939.7319760322571,0.002600542654490672,0.008572029815536397,random,1,2
40,40,1806.8949983119965,0.0019820060049081335,0.007437706384983089,random,1,2
45,45,3625.98699593544,0.006042710780904047,0.019821499964063266,random,1,2
50,50,7242.06204366684,0.0029298826971038963,0.011083218155394203,random,1,2
10,10,4.305999279022217,0.04753676616805553,0.21887022708913736,random,1,2
15,15,18.12700080871582,0.016078480230482715,0.06135108852505833,random,1,2
20,20,58.44099974632263,0.00865164979263624,0.030332837097675952,random,1,2
25,25,149.12099885940552,0.005307785982877539,0.01848329107807295,random,1,2
30,30,398.11100459098816,0.003616684741686065,0.012659935445180959,random,1,2
35,35,820.2079725265503,0.003242577094570321,0.01522435304127323,random,1,2
40,40,1765.9280006885529,0.00444826124313102,0.01749762098154445,random,1,2
45,45,3646.078000307083,0.0034647663166358753,0.013221904861134476,random,1,2
50,50,7220.43904209137,0.0014347871136596508,0.00685515681768023,random,1,2
10,10,4.485997915267944,0.0475371406076148,0.2188721939695235,random,1,2
15,15,17.55200219154358,0.016078589552624648,0.06133505216808299,random,1,2
20,20,58.237996339797974,0.008651601616990119,0.030387997059341698,random,1,2
25,25,151.32299995422363,0.0053079743315767374,0.018480335051980934,random,1,2
30,30,391.16100001335144,0.003616410328373154,0.012446254561002124,random,1,2
35,35,930.6679751873016,0.002600492936881765,0.008549939999927592,random,1,2
40,40,1795.3479964733124,0.004164682836180943,0.016794843882991073,random,1,2
45,45,3600.3700003623962,0.0034125165735819857,0.01308540774496264,random,1,2
50,50,7350.34704208374,0.0037348962515685387,0.013065491415520603,random,1,2
10,10,4.663996696472168,0.04753858098146044,0.2188688287320978,random,1,2
15,15,18.2440025806427,0.0160785146571478,0.06132047900813831,random,1,2
20,20,57.6519992351532,0.008651260031220027,0.030384220604708606,random,1,2
25,25,151.94100093841553,0.00530779735064778,0.018454013041498962,random,1,2
30,30,359.01800298690796,0.003619631913511279,0.013151943380937448,random,1,2
35,35,826.9239733219147,0.003582054642823933,0.016436868876789523,random,1,2
40,40,1792.4629979133606,0.005927049786168482,0.021192138534262828,random,1,2
45,45,3637.21200299263,0.007343191146441087,0.023151831220988933,random,1,2
50,50,7348.294039726257,0.003605545354794449,0.012753965046283233,random,1,2
10,10,4.099000692367554,0.04753808613622532,0.21887138065102701,random,1,2
15,15,17.251997232437134,0.016078740741015174,0.06134231781951238,random,1,2
20,20,57.80599904060364,0.008651182798475487,0.030340732830310024,random,1,2
25,25,150.7400004863739,0.0053080161339018606,0.018442341048428346,random,1,2
30,30,386.3260009288788,0.0036170209249532523,0.012988034162890794,random,1,2
35,35,838.0209755897522,0.0026336603289998164,0.010329943913849782,random,1,2
40,40,1773.841994047165,0.00895566818156583,0.02882460586694826,random,1,2
45,45,3604.130999803543,0.009085447576593204,0.027611439157828405,random,1,2
50,50,7286.755043268204,0.0017585165785895221,0.008028164659815373,random,1,2
10,10,4.549999475479126,0.047537343386621134,0.21886746321378026,random,1,2
15,15,16.768000841140747,0.016078642578956196,0.06130855265900992,random,1,2
20,20,60.233997106552124,0.0086513540224877,0.030401829660288843,random,1,2
25,25,146.16900300979614,0.005308976262023236,0.019402908413688136,random,1,2
30,30,389.2580020427704,0.003616346740303953,0.012385853699319105,random,1,2
35,35,851.3749763965607,0.002614691344423649,0.00943217872769353,random,1,2
40,40,1809.9819965362549,0.002040177174527122,0.00875012075973891,random,1,2
45,45,3646.819995880127,0.0017137039200700633,0.007705052294594117,random,1,2
50,50,7369.90304350853,0.0017128551245204381,0.007879860953766249,random,1,2
10,10,4.802000284194946,0.04753733564682088,0.21887074484761954,random,1,2
15,15,17.726000785827637,0.016079010973959036,0.0613018050497508,random,1,2
20,20,58.171003580093384,0.008651164141510603,0.030364739412353042,random,1,2
25,25,149.20200204849243,0.00530784609192518,0.018527035778300505,random,1,2
30,30,369.757000207901,0.0036181049503198805,0.012455992232615953,random,1,2
35,35,854.0879786014557,0.004064468900564857,0.0178648564070093,random,1,2
40,40,1800.5380008220673,0.001978136174482661,0.007229809000591558,random,1,2
45,45,3550.186996936798,0.004088810232205969,0.014807839774821335,random,1,2
50,50,7249.128040552139,0.009281600760675406,0.02692301722597381,random,1,2
10,10,4.5169997215271,0.04753747812690493,0.21886325288294373,random,1,2
15,15,16.969003200531006,0.016078977041284536,0.061358546241191636,random,1,2
20,20,58.20300030708313,0.008651410738629099,0.030376366119160253,random,1,2
25,25,141.9839997291565,0.005308822175367537,0.018637907153465916,random,1,2
30,30,376.86199712753296,0.003616814764920879,0.01260735791072748,random,1,2
35,35,834.1019773483276,0.0026094099022341195,0.009086266902383233,random,1,2
40,40,1779.3090023994446,0.0027175741376793687,0.012770035503236965,random,1,2
45,45,3614.2450013160706,0.0017593078837545536,0.007987266516931102,random,1,2
50,50,7280.103043317795,0.006089308247345814,0.01886434001724102,random,1,2
10,10,4.738000392913818,0.047538346970726536,0.21886727523979616,random,1,2
15,15,18.32300043106079,0.016078649442564447,0.06130069590526688,random,1,2
20,20,59.70599985122681,0.008651320287799904,0.030338459874558216,random,1,2
25,25,149.06100177764893,0.005307813919981862,0.0184557621474305,random,1,2
30,30,355.4260001182556,0.0036296459695851534,0.013970087260906705,random,1,2
35,35,879.2879753112793,0.0026071299205349375,0.009067912994771332,random,1,2
40,40,1764.2990036010742,0.006867214263641177,0.023533227697242642,random,1,2
45,45,3616.811996459961,0.008961231392099676,0.02730018843021173,random,1,2
50,50,7034.808047533035,0.0050979564526200775,0.016425480906460954,random,1,2
10,10,4.943000078201294,0.04753720516810289,0.21886267322337677,random,1,2
15,15,17.40200114250183,0.016078686828009923,0.06132111942548579,random,1,2
20,20,60.414002895355225,0.008651256481460187,0.030371474359789652,random,1,2
25,25,152.96699953079224,0.005307853065832684,0.01846922432512571,random,1,2
30,30,361.88500475883484,0.003621461373638007,0.013365335364321496,random,1,2
35,35,816.6619756221771,0.0039481621233008485,0.01754604848731428,random,1,2
40,40,1770.4929990768433,0.002462631912877735,0.011787649126966726,random,1,2
45,45,3586.762000322342,0.0044121717402029505,0.015644174596549293,random,1,2
50,50,7256.400044679642,0.0011810754210444844,0.004816528039269796,random,1,2
10,10,4.350996017456055,0.04753847798676778,0.2188665231466582,scikit_interpn,1,2
15,15,14.77000117301941,0.01607949920439337,0.061313236284220474,scikit_interpn,1,2
20,20,48.05999803543091,0.008651331335390828,0.030331845199138008,scikit_interpn,1,2
25,25,123.15600156784058,0.005308081999352067,0.018446607090618516,scikit_interpn,1,2
30,30,297.0489990711212,0.0036179125672630994,0.012329052090033488,scikit_interpn,1,2
35,35,706.1919996738434,0.002601004899486698,0.00855208040345462,scikit_interpn,1,2
40,40,1510.1640033721924,0.0019634865712261935,0.00662056825307189,scikit_interpn,1,2
45,45,3123.017999649048,0.0014990856280793672,0.0046857909751487625,scikit_interpn,1,2
50,50,6489.314766407013,0.0011655267358053325,0.004023926507886522,scikit_interpn,1,2
10,10,4.497995615005493,0.04753756106362403,0.21886551823163372,scikit_interpn,1,2
15,15,14.89900016784668,0.016078543122892475,0.061307831355974174,scikit_interpn,1,2
20,20,48.01600360870361,0.008651408510339076,0.030331666856012268,scikit_interpn,1,2
25,25,132.30900144577026,0.005308064903401954,0.01844209959444193,scikit_interpn,1,2
30,30,298.6869993209839,0.003620004405699272,0.01233062942203883,scikit_interpn,1,2
35,35,724.4740009307861,0.00260114881919196,0.008557523829650804,scikit_interpn,1,2
40,40,1511.0899987220764,0.0019663099305956737,0.006606108131772093,scikit_interpn,1,2
45,45,3151.7639989852905,0.001496378101732532,0.004684615410695647,scikit_interpn,1,2
50,50,6499.974972963333,0.0011653453722081004,0.004021536362759259,scikit_interpn,1,2
10,10,4.5279998779296875,0.047537736404012064,0.21886422819085613,scikit_interpn,1,2
15,15,14.905000686645508,0.016078637015348524,0.06130103001143683,scikit_interpn,1,2
20,20,49.15900015830994,0.008651270573203411,0.030333502327101358,scikit_interpn,1,2
25,25,124.67400050163269,0.005308054119374479,0.018449046879315534,scikit_interpn,1,2
30,30,290.37499594688416,0.0036173215751700515,0.012321268482011927,scikit_interpn,1,2
35,35,729.2029988765717,0.0026005334030235355,0.008554636221860645,scikit_interpn,1,2
40,40,1514.1449999809265,0.0019654773630208068,0.006618726781713491,scikit_interpn,1,2
45,45,3165.047001838684,0.001496785325462868,0.004700735224608232,scikit_interpn,1,2
50,50,6522.627551794052,0.0011634912368687618,0.004033731973466903,scikit_interpn,1,2
10,10,4.4449968338012695,0.047538037193003355,0.2188665095756869,scikit_interpn,1,2
15,15,16.020000457763672,0.016078627112350388,0.06130422369471222,scikit_interpn,1,2
20,20,48.98100161552429,0.00865123737459189,0.030330319817214152,scikit_interpn,1,2
25,25,124.1099967956543,0.005307954864942495,0.018451326428031267,scikit_interpn,1,2
30,30,297.45900106430054,0.0036175302187852892,0.012316202727374215,scikit_interpn,1,2
35,35,687.8209960460663,0.002602907263099755,0.008550835249820754,scikit_interpn,1,2
40,40,1510.3720035552979,0.0019680369194748156,0.006628680917582508,scikit_interpn,1,2
45,45,3154.1159961223602,0.0014944710306329346,0.004697173201454463,scikit_interpn,1,2
50,50,6528.641788959503,0.001163552903546302,0.0040200367088760736,scikit_interpn,1,2
10,10,4.426995515823364,0.047537273024835576,0.2188622880007566,scikit_interpn,1,2
15,15,15.332002639770508,0.016078790106969488,0.06130351621632857,scikit_interpn,1,2
20,20,47.62000346183777,0.008651246884254997,0.030332196398207056,scikit_interpn,1,2
25,25,125.03599667549133,0.005307942641649529,0.018443838502021304,scikit_interpn,1,2
30,30,291.8599998950958,0.003618208709157343,0.01235249852787923,scikit_interpn,1,2
35,35,711.0060000419617,0.0026028976245224627,0.008582552158545087,scikit_interpn,1,2
40,40,1518.401999950409,0.0019667170334758803,0.0066329525178007165,scikit_interpn,1,2
45,45,3170.3089990615845,0.0014941515201355477,0.004709312654401665,scikit_interpn,1,2
50,50,6489.549140691757,0.0011644209641716195,0.0040470154309419915,scikit_interpn,1,2
10,10,4.432995557785034,0.04753532534704931,0.21886519012403385,scikit_interpn,1,2
15,15,15.015002965927124,0.01607917996156721,0.06136582321863593,scikit_interpn,1,2
20,20,47.66600060462952,0.008651351434494178,0.030330400377746036,scikit_interpn,1,2
25,25,121.64499688148499,0.005308105698620342,0.018443137758025474,scikit_interpn,1,2
30,30,294.11499643325806,0.003617203215501189,0.012315639655722355,scikit_interpn,1,2
35,35,698.7929973602295,0.0026016792018673253,0.008544877561788122,scikit_interpn,1,2
40,40,1492.3020017147064,0.001970757630879931,0.006621734051609596,scikit_interpn,1,2
45,45,3164.744999408722,0.001497982108548418,0.00470080407768253,scikit_interpn,1,2
50,50,6508.664660215378,0.0011597719387942064,0.004000666508992667,scikit_interpn,1,2
10,10,4.7370054721832275,0.047538017055825686,0.21887068714254868,scikit_interpn,1,2
15,15,15.608999967575073,0.01607859459714317,0.06130643942385117,scikit_interpn,1,2
20,20,49.60300064086914,0.008651189198464311,0.03033003438345802,scikit_interpn,1,2
25,25,121.11699891090393,0.005307733198293984,0.018449665677893023,scikit_interpn,1,2
30,30,313.4150035381317,0.00361816603325341,0.012334832710475974,scikit_interpn,1,2
35,35,703.9380021095276,0.0026020765532664184,0.008543408457050317,scikit_interpn,1,2
40,40,1507.6500051021576,0.0019642269331476845,0.006595211230870257,scikit_interpn,1,2
45,45,3144.7030000686646,0.0014961031458843414,0.004692902178838776,scikit_interpn,1,2
50,50,6516.209260940552,0.001162153621408251,0.0040049804307624726,scikit_interpn,1,2
10,10,4.6000001430511475,0.04753829746931263,0.21887668226125082,scikit_interpn,1,2
15,15,15.797000408172607,0.016078182715194667,0.06130499559870717,scikit_interpn,1,2
20,20,48.401997804641724,0.00865127468518728,0.030329726252130734,scikit_interpn,1,2
25,25,124.7319962978363,0.005307900504730236,0.018448967977660102,scikit_interpn,1,2
30,30,311.26699781417847,0.0036180866840431368,0.01232000542778322,scikit_interpn,1,2
35,35,693.0679969787598,0.0026015293486880355,0.008546198049013576,scikit_interpn,1,2
40,40,1508.6870002746582,0.0019674933366582233,0.006633526440547932,scikit_interpn,1,2
45,45,3144.214996814728,0.0014977642470252416,0.004695935481838942,scikit_interpn,1,2
50,50,6476.812761306763,0.0011645996315971267,0.004062702893794068,scikit_interpn,1,2
10,10,4.602004528045654,0.04753711073008118,0.2188637719842357,scikit_interpn,1,2
15,15,14.418999433517456,0.01607894301056744,0.06130629325766768,scikit_interpn,1,2
20,20,48.29800367355347,0.00865125386261449,0.03032995403616298,scikit_interpn,1,2
25,25,124.97000002861023,0.00530797382120481,0.0184435243291583,scikit_interpn,1,2
30,30,296.0229959487915,0.003617276210655462,0.012318419992578267,scikit_interpn,1,2
35,35,719.8030025959015,0.002600701986642503,0.008557905932587428,scikit_interpn,1,2
40,40,1507.6139962673187,0.0019653301131196048,0.006622011344515011,scikit_interpn,1,2
45,45,3175.6700007915497,0.0014942162987214144,0.004697869665282184,scikit_interpn,1,2
50,50,6515.352572441101,0.0011632540660473974,0.00403228938730249,scikit_interpn,1,2
10,10,4.509002208709717,0.04753743756226541,0.2188659580810296,scikit_interpn,1,2
15,15,16.274004220962524,0.016078363214336006,0.061303764844953035,scikit_interpn,1,2
20,20,47.295003175735474,0.008651196874399983,0.030347252164011185,scikit_interpn,1,2
25,25,122.96200323104858,0.005308098122805955,0.018445675253337734,scikit_interpn,1,2
30,30,302.8530013561249,0.003617792584255426,0.012334922907548673,scikit_interpn,1,2
35,35,725.495005607605,0.0026005868743293396,0.008547963383600699,scikit_interpn,1,2
40,40,1512.2139999866486,0.0019655037546526797,0.00660024919665414,scikit_interpn,1,2
45,45,3148.727002620697,0.0014955281450418781,0.00468486694110376,scikit_interpn,1,2
50,50,6498.155209779739,0.0011687387513485408,0.004021807077753903,scikit_interpn,1,2
10,10,4.362005233764648,0.047536647450416636,0.21886263947156595,scikit_interpn,1,2
15,15,15.62000036239624,0.01607832230216992,0.06131307536087838,scikit_interpn,1,2
20,20,47.75000309944153,0.008651789550438518,0.030332060611783257,scikit_interpn,1,2
25,25,122.083003282547,0.0053078735459635455,0.018463327157153986,scikit_interpn,1,2
30,30,295.1509962081909,0.0036182419731847363,0.012329759853229483,scikit_interpn,1,2
35,35,705.2970006465912,0.0026016017985424217,0.008553686983108266,scikit_interpn,1,2
40,40,1500.17600274086,0.0019674135519951717,0.006605710784031382,scikit_interpn,1,2
45,45,3166.699996471405,0.0014936456658561645,0.004685059245900736,scikit_interpn,1,2
50,50,6510.247944831848,0.0011669188931969468,0.004016017940781991,scikit_interpn,1,2
10,10,4.624999046325684,0.04753812137868936,0.21886855783885115,scikit_interpn,1,2
15,15,16.14799928665161,0.016078203265232505,0.061312578251056515,scikit_interpn,1,2
20,20,46.666996240615845,0.008651664039195569,0.030333146125430532,scikit_interpn,1,2
25,25,123.75800251960754,0.005307914093279317,0.018443669061669388,scikit_interpn,1,2
30,30,298.5420000553131,0.00361837190845003,0.012314729880506359,scikit_interpn,1,2
35,35,693.3319997787476,0.002601835677757507,0.008546070613264622,scikit_interpn,1,2
40,40,1511.0270028114319,0.0019669343296116098,0.0066207962642546025,scikit_interpn,1,2
45,45,3136.982996940613,0.001494703375025085,0.004687165399148707,scikit_interpn,1,2
50,50,6484.771018743515,0.0011677005567697573,0.004025403767001889,scikit_interpn,1,2
10,10,4.543003559112549,0.04753737797701123,0.21887147398509926,scikit_interpn,1,2
15,15,15.693997383117676,0.016078548879741385,0.06130532611069228,scikit_interpn,1,2
20,20,47.506999492645264,0.008651320742382371,0.030331952348705643,scikit_interpn,1,2
25,25,131.05399990081787,0.005307937553896811,0.01844273847434169,scikit_interpn,1,2
30,30,288.7430019378662,0.0036191217409840843,0.012329480931277226,scikit_interpn,1,2
35,35,720.4269981384277,0.0026016920700305405,0.008561254053359002,scikit_interpn,1,2
40,40,1546.003996372223,0.001969103629627112,0.00663563476327278,scikit_interpn,1,2
45,45,3123.6950001716614,0.0014969035004473517,0.0046991743853162515,scikit_interpn,1,2
50,50,6476.966833114624,0.001162784244049171,0.004017943390809964,scikit_interpn,1,2
10,10,4.382004261016846,0.04753723583122272,0.2188717169670723,scikit_interpn,1,2
15,15,15.626999378204346,0.016078640547278995,0.0613132710805816,scikit_interpn,1,2
20,20,49.19899868965149,0.008651669382177603,0.03033157887496557,scikit_interpn,1,2
25,25,124.8109962940216,0.00530783569630875,0.018440878650857195,scikit_interpn,1,2
30,30,297.6830005645752,0.003617431910144503,0.012325845436215621,scikit_interpn,1,2
35,35,713.3649966716766,0.002600344171199498,0.008539961888418823,scikit_interpn,1,2
40,40,1528.9530038833618,0.0019622638189303434,0.0065943939306940536,scikit_interpn,1,2
45,45,3113.635997056961,0.001495124857537352,0.004689323288712188,scikit_interpn,1,2
50,50,6495.955117702484,0.001168471429566663,0.004024738872669298,scikit_interpn,1,2
10,10,4.5960001945495605,0.0475373309560626,0.21886241865410072,scikit_interpn,1,2
15,15,15.278002500534058,0.016078479536790778,0.06131324917433356,scikit_interpn,1,2
20,20,49.77400040626526,0.008651250109403269,0.03033407349493336,scikit_interpn,1,2
25,25,123.04200148582458,0.005307948669668565,0.018448259348211815,scikit_interpn,1,2
30,30,301.27800011634827,0.0036199021657921933,0.012344569370834502,scikit_interpn,1,2
35,35,701.5300002098083,0.0026028406114018856,0.008568707783917162,scikit_interpn,1,2
40,40,1505.9080023765564,0.0019643289274064927,0.006615874242140163,scikit_interpn,1,2
45,45,3135.616000890732,0.0014977850960608834,0.004713439732123903,scikit_interpn,1,2
50,50,6510.382460355759,0.001167429301797082,0.0040216445109950705,scikit_interpn,1,2
10,10,4.6650004386901855,0.04753690588966811,0.21886620983719293,scikit_interpn,1,2
15,15,16.70499897003174,0.016078560453284176,0.06130162712643383,scikit_interpn,1,2
20,20,47.789000272750854,0.008651261456095929,0.030331650824578588,scikit_interpn,1,2
25,25,121.45899891853333,0.005307984088852851,0.018450483063348455,scikit_interpn,1,2
30,30,292.5670003890991,0.0036192798529900943,0.01234338467566104,scikit_interpn,1,2
35,35,706.4140002727509,0.0026011144949143372,0.008562739074581494,scikit_interpn,1,2
40,40,1508.1550025939941,0.0019643496661109986,0.0066215244694839415,scikit_interpn,1,2
45,45,3130.6610009670258,0.001492923958270072,0.004698732000714967,scikit_interpn,1,2
50,50,6466.80410027504,0.0011656095580979521,0.004030624568404195,scikit_interpn,1,2
10,10,4.475001335144043,0.04753843814021275,0.2188837597237984,scikit_interpn,1,2
15,15,15.065000772476196,0.016077262251835738,0.06130311584316073,scikit_interpn,1,2
20,20,46.25399661064148,0.008651740366885131,0.03033338254813983,scikit_interpn,1,2
